youtubeId,itemLabel,performerLabel,youtubeViews,year,genreLabel
aVfWx9282y0,Rhinoceros,The Smashing Pumpkins,8241297.0,1991.0,alternative rock
S1a8QABKNo0,Sometimes,Erasure,8237780.0,1986.0,synth-pop
S0sXkdRwCPo,Sparks,t.A.T.u.,8234636.0,2010.0,
w_sTTvyiiPo,Splash Waterfalls,Ludacris,8230924.0,2004.0,hip hop music
D-xCvjK8Lds,Sunlight on Your Skin,Lil Peep,8230691.0,2018.0,emo rap
RPV8c3Q4D8U,Mama Do,Pixie Lott,8227709.0,2009.0,pop music
A-Ohe6WuJHI,Il messia,Salmo,8224223.0,2016.0,alternative hip hop
LI7NDDQLvbo,Peg,Steely Dan,8222461.0,1977.0,soft rock
XVW5qA7QLmw,Qui de nous deux ?,Matthieu Chedid,8220608.0,2004.0,French rock
VQ_Wqtnlv4U,Carnival,Natalie Merchant,8219869.0,1995.0,alternative rock
TpLXQorSQe8,Drumming Song,Florence + the Machine,8216621.0,2009.0,indie pop
V2yy141q8HQ,Novocaine for the Soul,Eels,8214487.0,1997.0,
SDyyI2gAKrY,Dilemme,Lous and the Yakuza,8213238.0,2019.0,
9enOd3Z7vcY,You Don't Fool Me,Queen,8208025.0,1996.0,rock music
aVgetIvEIAs,Help Is on the Way (Maybe Midnight),TobyMac,8205681.0,2021.0,contemporary Christian music
bFqWsQPmHZE,It's Mine,Mobb Deep,8204065.0,1999.0,East Coast hip hop
YgZq_mhqWAM,Oro e argento,Gemitaiz,8202623.0,2017.0,trap music
F5PNo18xa4E,Mira malo,Svetlana Loboda,8201324.0,2019.0,pop music
yEalWO4IjC4,I Told You So,Karmin,8195781.0,2012.0,hip hop music
mPGoO1GewtM,The One,Mary J. Blige,8195346.0,2009.0,
hFCjGiawJi4,Envolver,Anitta,8193136.0,2021.0,reggaeton
GND7sPNwWko,Rock Box,Run-DMC,8190339.0,1984.0,"hip hop music, rap rock"
JfaLXzDKdKQ,All My Friends Are Fake,Tate McRae,8189469.0,2019.0,
NdFEl7bg8MM,Freak the Freak Out,Victoria Justice,8188420.0,2010.0,teen pop
8mCLc332sTM,Dusty Men,Saule,8187958.0,2012.0,soul
cHqS0XR8pns,Che t'o dico a fa',Angelina Mango,8186848.0,2023.0,pop music
ySlZdASmGCM,Low,Foo Fighters,8185111.0,2003.0,hard rock
j6hnv6CAAQA,Q120229442,None,8184380.0,2019.0,"rap, hip hop music"
vULZUvTr3tw,Naked,Ava Max,8183579.0,2020.0,pop music
KMBE_hcSDTI,Naked,Ava Max,8183579.0,2020.0,pop music
z142HK8V-hE,Baby I Love U!,Jennifer Lopez,8183257.0,2004.0,pop music
E71sKFD-spQ,Every Day Is a Holiday,Katy Perry,8178059.0,2015.0,
IIj7j7mtNS4,Sting,Stellar,8175944.0,2016.0,K-pop
e0i7Fiv0xaw,T'es parti,Shy'm,8173812.0,2007.0,ballad
tCRwjtz4g9k,AM to PM,Christina Milian,8168607.0,2001.0,pop music
ksrFRkA8J4w,Kiss You Inside Out,Hedley,8165072.0,2012.0,
K6qFQjGazPg,Smile Bitch,Ball Greezy,8159935.0,2018.0,
0ujjiNBQnmI,Special,Lizzo,8157544.0,2023.0,contemporary R&B
geZQoa4CPlk,Special,Lizzo,8157544.0,2023.0,contemporary R&B
1AebVaTNFKs,Holly & Benji,Ava,8156078.0,2019.0,
VAerYplzZUE,Body Talk,Foxes,8155636.0,2015.0,synth-pop
KPcJOYedksU,Be Right Here,Kungs,8153837.0,2018.0,
uedtrwR93dM,Ho bisogno di credere,Fabrizio Moro,8151772.0,2019.0,
PHbnoZHcDxw,Hold On,Jonas Brothers,8144654.0,2007.0,pop music
9Ja1aHnj7Wk,Dry County,Bon Jovi,8143438.0,1994.0,hard rock
7yUq1-BRlPE,White Knuckle Ride,Jamiroquai,8139738.0,2011.0,
G_zY_jSVXSU,Cecilia and the Satellite,Andrew McMahon,8139353.0,2014.0,new wave
CQPNj38WscM,Butterfly,Superbus,8138773.0,2006.0,pop music
-q6eLTuEeGc,4 AM,Scooter,8137367.0,2012.0,"techno, hardstyle"
UAVY3PlKCMk,Q3794219,Luciano Ligabue,8137289.0,1997.0,
GaXuMC_GHEE,Jodellavitanonhocapitouncazzo,Caparezza,8133704.0,2004.0,"yodeling, alternative hip hop"
YHxSSEYA7_E,Kindan no Resistance,Nana Mizuki,8132850.0,2014.0,J-pop
G1ajxH07b7w,Perfectly Perfect,Simple Plan,8132515.0,2016.0,
v9lZ2MEx8oU,Summer of Love,Shawn Mendes,8131623.0,2021.0,
QmtYgA6_ytY,L'École des points vitaux,Sexion d'Assaut,8127614.0,2010.0,rap
ncV1TlNl9B8,Wrong Direction,Hailee Steinfeld,8123408.0,2020.0,
HqFVdz9GpwE,Me Myself & I,5 Seconds of Summer,8118099.0,2022.0,pop-punk
VKYY8DxVZHE,Perfect,The Smashing Pumpkins,8116997.0,1998.0,synth-pop
0xvcXkKzd7Y,Hero,Nas,8114351.0,2008.0,hip hop music
77ZCb8tILCw,Megan's Piano,None,8112417.0,2021.0,
LnI_QIXU058,Hole in the Earth,Deftones,8111029.0,2006.0,alternative metal
8ZXJijki9ik,Un garçon pas comme les autres,Céline Dion,8110586.0,1993.0,pop music
9MHmx9nvHqU,Greek Tragedy,The Wombats,8105432.0,2015.0,
KMjSuj_LRh0,Mess It Up,Gracie Abrams,8104141.0,2021.0,pop music
_FOHdTuunsE,Bastava,Laura Pausini,8103578.0,2012.0,pop music
Gv441FQxjs4,Bastava,Laura Pausini,8103578.0,2012.0,pop music
9l7H09mX4nE,Q29904459,Michele Bravi,8101244.0,2017.0,
jZH3K2KHzfk,Loose,S1mba,8095105.0,2020.0,UK rap
F_HoMkkRHv8,The Distance,Cake,8093540.0,1996.0,alternative rock
g5GrSPUAj4E,First It Giveth,Queens of the Stone Age,8089360.0,2003.0,stoner rock
feoHV5JUbuo,Sirius,The Alan Parsons Project,8088408.0,1982.0,"progressive rock, art rock, instrumental rock"
aBQalkIeE7s,Sirius,The Alan Parsons Project,8088408.0,1982.0,"progressive rock, art rock, instrumental rock"
zZdN_THK17Y,Je te dis tout,Mylène Farmer,8081398.0,2013.0,synth-pop
2RneoccuJwY,Move Your Ass!,Scooter,8079596.0,1995.0,happy hardcore
l73FJBnjp28,Say Something,Kylie Minogue,8078637.0,2020.0,"disco, electropop, dance music, nu-disco"
2icnAUKiBvg,Chemicals,Dean Lewis,8077125.0,2018.0,
jgLPF3t9TUs,Wasting Love,Iron Maiden,8072738.0,1992.0,heavy metal
SB9LXpO6yWo,Our Truth,Lacuna Coil,8072689.0,2006.0,"alternative metal, gothic metal"
oF_tx2xns0M,Cuddy Buddy,Trey Songz,8071712.0,2008.0,hip hop music
nouuI63FSLQ,Evacuate the Dancefloor,Cascada,8068652.0,2009.0,Eurodance
1nO_P4BH4pA,Tainted Love,Marilyn Manson,8067051.0,2001.0,industrial metal
mw8CGo_bHOY,Fa talmente male,Giusy Ferreri,8065728.0,2017.0,
HbGm5f5PR2o,Blended Family (What You Do for Love),A$AP Rocky,8064430.0,2016.0,contemporary R&B
G0gAxuvo5rc,Big Bang Baby,Stone Temple Pilots,8061927.0,1996.0,rock music
DZHs-SRJbzU,Home,Depeche Mode,8054441.0,1997.0,trip hop
mLLnj8XPUWY,Sur le fil,Jenifer,8051616.0,2012.0,electro
lXkF1KTw0Qg,Non fa per me,Holden,8051368.0,2019.0,pop music
w1GBTgxIvcY,Monëy So Big,Yeat,8048168.0,2021.0,rage
PSjaM9E2gr4,Destabilise,Enter Shikari,8047911.0,2010.0,
r7xt3u3clGQ,Katliam 4,Massaka,8047748.0,2020.0,hip hop music
nCLftWtL2cE,Katliam 4,Massaka,8047748.0,2020.0,hip hop music
V9Wv4SCBiTE,Sound of the Underground,Girls Aloud,8046376.0,2002.0,pop music
8fTtyrHlusA,So Alive,N-Dubz,8044059.0,2011.0,
73NY_bSbgqE,Missing (I Miss You Like the Deserts Miss the Rain),None,8040198.0,1995.0,
_We6ubpUHZs,Supernatural Superserious,R.E.M.,8039441.0,2008.0,alternative rock
ErLWeurzzw8,Let Me Hold You (Turn Me On),Dante Klein,8035897.0,2016.0,"dancehall, electronic dance music, tropical house"
Zz1VJbRIX9w,We Got Love,Sigala,8025879.0,2019.0,electronic dance music
C8_0ntA0WTY,We Got Love,Sigala,8025879.0,2019.0,electronic dance music
Di2W0ofJwXI,We Got Love,Sigala,8025879.0,2019.0,electronic dance music
CLJjzlRfKDM,We Got Love,Sigala,8025879.0,2019.0,electronic dance music
HcYo_92vdbE,Push My Luck,The Chainsmokers,8024743.0,2019.0,
I_sxBUOR0Kk,Shining Star,The Manhattans,8023539.0,1980.0,
WbrSLLv0AlA,Leave Right Now,Will Young,8023178.0,2003.0,pop music
F4w5UjMJAFY,Posse,Scooter,8023082.0,2001.0,techno
kvHiflzabHg,Just Be,Paloma Faith,8022928.0,2012.0,
UUriY3wmLuY,When Christmas Comes,Mariah Carey,8017340.0,2011.0,soul
sg8V5BLMEhE,Galactic Repairman,Dear Jane,8013403.0,-1.0,cantopop
Jd6q69hO6X4,Peta,Roddy Ricch,8009537.0,2020.0,
KsJf2gFoC0M,21 Reasons,Nathan Dawe,8009396.0,2022.0,"house music, electronic music, pop music, dance-pop"
EU--U-1Gsl8,21 Reasons,Nathan Dawe,8009396.0,2022.0,"house music, electronic music, pop music, dance-pop"
TfbK_sCRapM,21 Reasons,Nathan Dawe,8009396.0,2022.0,"house music, electronic music, pop music, dance-pop"
JjTjtJDZomw,All Mixed Up,311,8008809.0,1996.0,alternative rock
5-mTcFGiVzw,Pseudologia Fantastica (song),Foster the People,8007611.0,2014.0,indie pop
DQA1d0QQvf8,Granite,Pendulum,8007537.0,2007.0,drum and bass
oU7rqB9E_0M,Liar,Queen,8002934.0,1973.0,hard rock
A3fjGvRX5cg,Money in the Bank,Swizz Beatz,8000979.0,2007.0,hip hop music
rkpG4XApJ28,Too Shy,Kajagoogoo,7999755.0,1983.0,
irfkIP91thQ,First Time,Vance Joy,7999570.0,2014.0,
5EwGemMdwzY,Extasi,Fred De Palma,7996990.0,2022.0,reggaeton
i-BznQE6B8U,Ya Hey,Vampire Weekend,7995849.0,2013.0,indie pop
g2nmgcVbfKE,Pon de Floor,Major Lazer,7995596.0,2009.0,
UkekqVPIc2M,Hold on Tight,Electric Light Orchestra,7993331.0,1981.0,rock and roll
jsoOtwPXpGE,On a Night Like This,Kylie Minogue,7988872.0,2000.0,house music
W9n5AkJU-so,First Day of My Life,Melanie C,7985721.0,2005.0,pop rock
p6yhUTg2b70,Effe,Tony Effe,7980966.0,2021.0,"hip hop music, funk"
OV3xp5ZXSYA,It's My Life,Cezar,7979426.0,2013.0,"pop music, operatic pop"
anW2fRbSoHw,Q4025275,Zucchero,7975935.0,2007.0,
liqe2XzksKs,Tempesta,Malika Ayane,7973440.0,2015.0,
2nku_Pfo5AY,King of Raop,Cro,7972994.0,2012.0,pop music
MBfGkso32Uw,Nessuna via d'uscita,Mondo Marcio,7966225.0,2006.0,conscious hip hop
xDdGrlylcEU,Counterfeit,Limp Bizkit,7965882.0,1999.0,hip hop music
htNmT31AW9U,Say It,Flume,7958141.0,2016.0,
3yYG90_yQ58,Na na na,Holden,7957494.0,2019.0,pop music
2O6duDDkhis,The System Only Dreams in Total Darkness,The National,7957282.0,2017.0,
kWUV5-frRU4,Coloratura,Coldplay,7956890.0,2021.0,progressive rock
5-oRthIvMd8,Area Codes,Ludacris,7955502.0,2001.0,hip hop music
W05cPXpUHGI,I Will Buy You a New Life,Everclear,7955483.0,1997.0,alternative rock
OjHX7jf-znA,The Light,Common,7951103.0,2000.0,hip hop music
Bd4XHnTDTqc,My Band,D12,7943115.0,2004.0,comedy hip hop
p0bhh9qohss,Et si,Shy'm,7941581.0,2012.0,pop music
f-BJoDSR9xo,Zhivey,Galena,7940874.0,2015.0,folk-pop
nmP5CBiFigo,Suga Mama,Beyoncé,7940620.0,2007.0,contemporary R&B
VmxgPXD0dZ8,Amore Wi-Fi,Benji & Fede,7936068.0,2016.0,pop music
PaumoJFmHlY,Fire in Me,John Newman,7933161.0,2018.0,
4GtMN9PQPxw,Shlosha Banot,Gitit Fisher,7933153.0,2022.0,
PuNxpykpRo0,Because of You,Skunk Anansie,7931958.0,2009.0,hard rock
-vHi83LTQjU,Shampain,Marina Diamandis,7929718.0,2010.0,synth-pop
b3NOCEKTzAU,Gloria,Mando Diao,7924075.0,2009.0,
EptPhiK_q0E,Let Somebody Go,Coldplay,7921275.0,2022.0,pop music
EtYre1GABao,Secret,Orchestral Manoeuvres in the Dark,7917841.0,1985.0,new wave
1LfgyPn8Byk,Mon amour,Camila Cabello,7915407.0,2022.0,French pop
diFo7VTvWzc,Romance,Fred De Palma,7915052.0,2022.0,reggaeton
hxewbprQDbQ,House'llelujah,Stromae,7910468.0,2010.0,house music
S29GrVANbHM,Push the Limits,Enigma,7907948.0,2000.0,new age music
m3K7JJ0Snus,I Really Want You,James Blunt,7904413.0,2008.0,pop music
kt5-Al0CMuk,Good-Bye,Sakanaction,7903309.0,2014.0,J-pop
NWcdyTljEaQ,Good-Bye,Sakanaction,7903309.0,2014.0,J-pop
kp2EXUTFt00,Sartseto shte plati,Ilian,7902435.0,2015.0,folk-pop
Aop6YF1Xqqg,Auld Lang Syne,Mariah Carey,7901383.0,2010.0,house music
z_VPdFhAEYU,Q30890869,Nek,7900835.0,2017.0,
JNM2tV3PA_8,These Days,Alien Ant Farm,7899688.0,2003.0,
z1A2Ow7sGo0,Wings,Delta Goodrem,7897567.0,2015.0,pop music
4q-Y6wt1h3k,Jaded,Miley Cyrus,7894057.0,2023.0,pop rock
mQmfzGf9904,Throw Ya Gunz,Onyx,7892207.0,1992.0,hardcore hip hop
W7EyUY3-Wrg,Nobody Knows,Tony Rich,7886972.0,1996.0,contemporary R&B
pjiyjYCwNyY,All-American Boy (song),Steve Grand,7884679.0,2013.0,country music
gjOFFZVeegY,Ultimi giorni,Guè,7883800.0,2011.0,alternative hip hop
suKGwnNEwRM,Mirror Mirror,M2M,7883447.0,2000.0,pop music
F5EbXtaiWww,Oh My God,Alec Benjamin,7878086.0,2020.0,
Ce64JCFDYb0,Edin na broy,Galin,7873638.0,2015.0,folk-pop
UE3sTF3oj6w,Stop This Flame,Celeste,7870559.0,2020.0,
aIrB96V-UNI,Years,Matthew Koma,7866793.0,2012.0,electronic music
2sap-GTtCiU,A No No,Mariah Carey,7865774.0,2019.0,"hip hop music, contemporary R&B"
Q65DZfb6jzw,PYD,Justin Bieber,7864761.0,2013.0,pop music
6Om4EIUWrYQ,Ça ira mon amour,Rod Janois,7864534.0,2011.0,middle of the road
Gs6ajB9o8b4,Heaven,John Legend,7864479.0,2006.0,contemporary R&B
eciZWNdkGqs,Fish On,Lindemann,7862698.0,2015.0,industrial metal
8hEYwk0bypY,Got My Mojo Working,Ann Cole,7859715.0,1957.0,blues
nmGKqs_2REA,Hum Connection,None,7858439.0,2014.0,
X0FydqKf9p0,Hold On,Colbie Caillat,7855359.0,2013.0,pop music
v7c187E5BxY,Burn the Witch,Queens of the Stone Age,7852656.0,2006.0,stoner rock
hbLoN2q5nig,Last Time,Labrinth,7852379.0,2012.0,synth-pop
7ZAYzLjQAd4,Still Tippin',Mike Jones,7850243.0,2004.0,trap music
CQEoLHeI0tA,I Guess I Just Feel Like,John Mayer,7849208.0,2019.0,
opkRF3UZSJw,She's a Bitch,Missy Elliott,7847486.0,1999.0,hip hop music
o5FPPoLqkCk,Synchronicity II,The Police,7843201.0,1983.0,
IwOMnIuAGOY,Mr. Writer,Stereophonics,7842762.0,2001.0,alternative rock
n8omE8XPeYE,Breathe and Stop,Q-Tip,7842180.0,2000.0,hip hop music
hK5obmgq6u0,Where's the Love,Hanson,7838127.0,1997.0,pop rock
KFF9ccipraw,Welcome Back,Ali Gatie,7834928.0,2020.0,
H8t5M9_Tvzk,Cover Me,Depeche Mode,7834313.0,2017.0,synth-pop
hicCHaC_z5I,Love Is All I Got,Jon Gooch,7834300.0,2012.0,electro house
ieah4V3gOCw,Ricki Lake,Netta Barzilai,7832619.0,2020.0,pop music
1m0LhDiMj8Q,La La,Ashlee Simpson,7829192.0,2004.0,pop-punk
SvvJbxl4Vmk,Rain Fall Down,The Rolling Stones,7827452.0,2005.0,funk rock
zkGfPrst29Y,The Other Side,Aerosmith,7827091.0,1990.0,hard rock
sSMbOuNBV0s,Girl Panic!,Duran Duran,7826804.0,2011.0,new wave
IBcUkTXAwbw,What Do You Want from Me?/Artificial Suicide,Bad Omens,7826651.0,2021.0,metalcore
rFqAxnYGtRo,What Do You Want from Me?/Artificial Suicide,Bad Omens,7826651.0,2021.0,metalcore
QTA6TTmtBNs,L'inno dei non mondiali (Formentera 2018),Gli Autogol,7825448.0,2018.0,pop music
x0mmajhLKh8,New Day,Alicia Augello Cook,7820490.0,2012.0,East Coast hip hop
mRU31ieUhJM,I Can,Blue,7819778.0,2011.0,pop music
6ZdV0C_h9cM,Animal,Troye Sivan,7819168.0,2018.0,pop music
inHwBUo9Pzk,Turn the Beat Around,Vicki Sue Robinson,7819015.0,1976.0,disco
0UKtOhLVeyA,Mein Block,Sido,7818074.0,2004.0,rap
QhhnUTNror8,It's You,Duck Sauce,7813080.0,2013.0,
qklYTlTSeJc,Holding onto Heaven,Foxes,7808840.0,2013.0,dance-pop
7Lmi8_ojFHo,Mayor Que Usted,Natti Natasha,7808759.0,2022.0,
05jYbkO-krg,Me ei olla enää me,Sanni Kurkisuo,7807580.0,2013.0,pop music
SYTqLbfoGfE,Me ei olla enää me,Sanni Kurkisuo,7807580.0,2013.0,pop music
qE9kZFHvWFk,La vacinada,Checco Zalone,7805012.0,2021.0,"bachata, demenzial rock"
YP6Qfp280PU,Io sono bella,Emma,7803126.0,2019.0,synth-pop
-sQ3Af3DpeM,The Wicker Man,Iron Maiden,7802738.0,2000.0,heavy metal
Q-TFoKNbJHE,Q15661255,Laura Pausini,7801319.0,2014.0,
VkvXHSEyT0E,Q15661255,Laura Pausini,7801319.0,2014.0,
H9W9rc-P9UQ,Feels Just Like It Should,Jamiroquai,7801203.0,2005.0,
5c_rUBH52C4,Rhythm Inside,Loïc Nottet,7801063.0,2015.0,indie pop
cu3K1njbYqs,Q3853413,Tonino Carotone,7800743.0,1999.0,
oQ1rAFV44hU,Feels Great,Cheat Codes,7800442.0,2017.0,alternative dance
e1YqueG2gtQ,Miracle,Chvrches,7799411.0,2018.0,pop music
PgDFGubdxXk,Love Profusion,Madonna,7799301.0,2003.0,
3De50Nx1c5I,Calorie,Rocket Girls 101,7798364.0,2018.0,mandopop
uY58uPtAM68,Tea Party,Kerli,7794595.0,2010.0,
KPiIqjF6baQ,Unici,Nek,7794399.0,2016.0,
V42NtoDn4PM,Peto on irti,Antti Tuisku,7794112.0,2015.0,"dance-pop, electro, Europop"
pjjz9xOcsz0,Peto on irti,Antti Tuisku,7794112.0,2015.0,"dance-pop, electro, Europop"
Vn7CBtdM3dE,Our Lives,The Calling,7793183.0,2004.0,alternative rock
c_UOL1-weMc,Same Direction,Hoobastank,7792286.0,2004.0,post-grunge
j0YXfeNxJJ0,Norwegian Reggaeton,Nanowar of Steel,7791467.0,2019.0,"reggaeton, comedy rock"
IOX30CHr4JY,Doom Days,Dan Smith,7790686.0,2019.0,synth-pop
ZIDVBNCeoBg,Oka Praanam,None,7789315.0,2017.0,
ENCl4gtnGe4,Dove sei?,Alfa,7788509.0,2018.0,pop music
n9grX7lz-ag,Latigazo,Daddy Yankee,7787661.0,2002.0,reggaeton
a0wfCVzVKwU,Need You Now,Dean Lewis,7784046.0,2017.0,
Q_6OZd6FFYg,To the Moon,Sam Tompkins,7783652.0,-1.0,drill
cH_LLGiE0f0,I Am,Crowder,7781109.0,2013.0,contemporary Christian music
wdrmK0DtztU,Gifted,Cordae,7777427.0,2020.0,
QH2a6V-W87U,Never Going Home,Kungs,7776078.0,2021.0,deep house
B9BLMNn0PrQ,Bury It,Chvrches,7775422.0,2016.0,synth-pop
qT4t99xnkQ0,3 Words,will.i.am,7774770.0,2009.0,dance-pop
bkODPAqcxvQ,Devil on My Shoulder,Billy Talent,7773895.0,2009.0,post-hardcore
VM5_w4hNlbs,The Way I Feel,Keane,7770770.0,2019.0,pop rock
h4VJGNNSQnw,I Really Want to Stay at Your House,Rosa Walton,7763058.0,2020.0,"electropop, soundtrack, synth-pop"
gzbLODUb1sA,I Really Want to Stay at Your House,Rosa Walton,7763058.0,2020.0,"electropop, soundtrack, synth-pop"
P103bWMdvtA,Mood Ring,Lorde,7762259.0,2021.0,
-eN9aRB8roI,Ci sarò,Alfa,7761276.0,2021.0,pop music
69fPof-ZTnU,The Stroke,Billy Squier,7748668.0,1981.0,hard rock
Sy6gPBix32k,Get on Up,Jodeci,7746218.0,1996.0,contemporary R&B
ompevuR1644,Lift,Poets of the Fall,7743228.0,2004.0,"indie rock, post-grunge, pop rock"
0o6zza76pDg,Abbi cura di me,Simone Cristicchi,7734934.0,2019.0,pop music
Iy4qy46uyEo,Nada,Belinda,7730888.0,2013.0,pop music
3tBk7ONm95Q,We Are Warriors,Avril Lavigne,7730886.0,2020.0,power pop
EpXzUMPfk7s,Nice to Meet Ya,Wes Nelson,7729397.0,2021.0,
SS_GKWzHRTA,Business,Guè,7728470.0,2013.0,
LBJQEJKBq-k,Big City Nights,Scorpions,7726875.0,1984.0,hard rock
9-rIHFbOSDQ,Starting Over,Killswitch Engage,7723832.0,2009.0,melodic metalcore
PStfvI1u0d8,Fuego Contra Fuego,Ricky Martin,7722365.0,1991.0,Latin pop
PKtTmZnVhhI,Safe from Harm,Massive Attack,7720427.0,1991.0,trip hop
oas5nAlfrwg,"Irgendwie, irgendwo, irgendwann",Nena,7717823.0,1984.0,Neue Deutsche Welle
qi5oxzttjgo,The Roof,Big Noyd,7717821.0,1998.0,hip hop music
mipc-JxrhRk,Pull Me Under,Dream Theater,7715731.0,1992.0,progressive metal
fwcONrTG7nk,Notorious B.I.G.,Sean Combs,7715577.0,1999.0,G-funk
VKa3-xB4XT4,Hobe Re Hoichoi,Madhubanti Bagchi,7713869.0,-1.0,
1EC8lBwroOc,Street Livin',Black Eyed Peas,7713739.0,2018.0,"boom bap, political hip hop"
P5L1WtHwJF0,Stop Being Greedy,DMX,7710570.0,1998.0,horrorcore
LmVAaID4H7w,Beautiful Ones,Hurts,7709825.0,2017.0,synth-pop
EI0NmNl2jts,Coco Chanel,Gaia,7703377.0,2020.0,pop music
j0LD2GnxmKU,Faster Harder Scooter,Scooter,7701995.0,1999.0,
lur5B3a4_fk,Medicine,The 1975,7699738.0,2014.0,dream pop
KSd4nGoNftg,We Go Up,None,7699679.0,2022.0,hip hop music
LI0Q0my8a64,King of Hearts,Cassie Ventura,7698195.0,2012.0,
nbbQ-8P4RaQ,Q3730730,Fabrizio Moro,7693905.0,2008.0,
gqUJdcCjUIA,Hearts Like Ours,The Naked and Famous,7692205.0,2013.0,
Rp5U5mdARgY,College Boy,Indochine,7692013.0,2013.0,
rfGAi47zewc,S tebe mi e nay,Anelia,7689434.0,2017.0,folk-pop
pq4td89_26E,Q119819199,None,7688378.0,2023.0,
QV-eTFXazKc,Shoot Me Straight,Brothers Osborne,7687538.0,2018.0,country music
O2yS8wzji00,Born to Get Wild,Steve Aoki,7684354.0,2014.0,
0CUVNTf1Lrk,Estate,Negramaro,7683712.0,2005.0,
LWnDDYSqbJk,Vi to,Medina,7681790.0,2010.0,dance music
cddQn1mZRfI,No Son of Mine,Genesis,7680534.0,1991.0,rock music
kZq2ojQaU6o,Mot Chai Mai Chai Khwam Phit,None,7680353.0,2015.0,"ballad, Thai pop"
fkJKDEQRams,Q111285525,Svetlana Loboda,7679490.0,2010.0,pop music
_YuJZzuHDf8,Old Pop in an Oak,Rednex,7676343.0,1994.0,country music
TW98pGSTvM0,My Mind & Me,Selena Gomez,7675604.0,2022.0,"pop music, ballad"
xmhyFag6_7I,Animal,U-Jean,7673958.0,2011.0,electronic dance music
mNCgfrjKcqs,Her Diamonds,Rob Thomas,7673592.0,2009.0,pop rock
ye5ivNkEcwo,Stay with Me,You Me at Six,7671785.0,2010.0,alternative rock
opQQ2mbXuwI,Got the Feelin',Five,7669578.0,1998.0,pop music
j733rosgzi4,She's with Me,High Valley,7666453.0,2015.0,country pop
6zQP6vgWiek,Rockferry,Duffy,7666326.0,2007.0,pop music
sYZ9ixHObDk,Bigger,Backstreet Boys,7665888.0,2009.0,pop music
Me0AMbPn8Ic,Q3637738,Marco Masini,7662918.0,1995.0,
nADJaBv3T_Q,Rossetto,Random,7660398.0,2019.0,
P8G4H5qIcU0,Gente,Laura Pausini,7659483.0,1994.0,
ujdTByDUGTo,Gente,Laura Pausini,7659483.0,1994.0,
tNqOEt5ptr4,Circles,Pierce the Veil,7658351.0,2016.0,pop-punk
D9Yc3pv-uI0,Tilt Ya Head Back,Nelly,7657094.0,2004.0,pop rap
ykW4rtW2eu0,Untouched,The Veronicas,7654259.0,2007.0,"alternative rock, pop rock"
idx3GSL2KWs,O.P.P.,Naughty by Nature,7649356.0,1991.0,hip hop music
KNSxVaqp-8w,Touch It,Busta Rhymes,7644312.0,2005.0,East Coast hip hop
JiDeN4h6eQk,Dancing in the Dark,Rihanna,7641704.0,2015.0,contemporary R&B
s8_vqfjYpBg,Mirai no Museum,Perfume,7638027.0,2013.0,J-pop
NKHYXng1KqA,7 vizi capitale,Piotta,7633780.0,2015.0,
JMjBJ-vGMaM,Q53673457,Sheranut Yusanonda,7632992.0,2016.0,pop music
UWaNr5fNm84,Alingo,P-Square,7629402.0,2012.0,African popular music
gSVUfktiLpo,Single Again,None,7629113.0,-1.0,
Y7OTdHYEXw8,Single Again,None,7629113.0,-1.0,
vP5x3sOicl4,Satisfy You,R. Kelly,7628888.0,1999.0,hip hop music
Rx5aVI2zsFE,Definition,Black Star,7627093.0,1998.0,political hip hop
Uv39CPj-oA0,Les Démons de minuit,Images,7618168.0,1986.0,pop music
V_qfFZf7hmQ,Na Titanike,Instasamka,7617288.0,2016.0,
oOCe2Y7iVF8,Cliffs of Gallipoli,Sabaton,7617185.0,2008.0,power metal
rxIfKpsemGo,You Win My Love,Shania Twain,7615746.0,1996.0,country pop
1iRbIYkccgw,It's Time to Go,Taylor Swift,7615671.0,2021.0,
jTowyYFXIUY,For Whom the Bell Tolls,Bee Gees,7614952.0,1993.0,rock music
cb5PalnCrhY,Anywhere (Passenger song),Passenger,7613813.0,2016.0,
C7On6s5sKmA,Addiction,Ryan Leslie,7613776.0,2008.0,pop music
4W_YgNW7gs0,Sharp Edges,Linkin Park,7611568.0,2017.0,soft rock
kfqToOh7MVA,Fushizen na Girl/Natural ni Koishite,Perfume,7607731.0,2010.0,disco
pHmYeiescfc,Top Back,B.G.,7599889.0,2006.0,hip hop music
QzHIxigdlgQ,Everything Changes,Take That,7599858.0,1994.0,pop music
qxqtnWwLxYI,Skinny Genes,Eliza,7592305.0,2010.0,
mf1mG6iw9fs,Last Night,Ian Carey,7588546.0,2011.0,house music
b07N2ipLTaw,Who Do U Love,Deborah Cox,7588152.0,1996.0,contemporary R&B
Ef-WBhp0-bQ,Da sme kvit,Tatyana,7586593.0,2015.0,folk-pop
eBzduwzZH-w,What's Your Country Song,Thomas Rhett,7585400.0,2020.0,"country music, country rock"
XTjJ2_P5P4U,Dub-I-Dub,Me & My,7585110.0,1995.0,
P3uoGisS790,Life of da Party,Mistah F.A.B.,7581594.0,2008.0,West Coast hip hop
H6Ykor-8MAM,New Way Home,Isac Elliot,7581182.0,2013.0,dance music
JYSVCVrId10,Kimnotyze,DJ Tomekk,7578914.0,2002.0,hip hop music
lq0qbbj2c50,Good Girls (Elle King song),Elle King,7577823.0,2016.0,
